pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath,skillList
446,80926929965,DE-Digital Architecture-Digital Engineering TMT Leader-GDS,EY,243080,294153,0,"5G,Engineering Leadership,Edge Computing,Automation,Capital Markets,Architecture,Client Visits,Compliance","Minimum 22-25 years of professional experience in technology consulting / digital engineering,including 8+ years in senior leadership roles,with deep exposure to TMT clients and transformation programs<br><br>Education & Experience . <br><br>Desired experience <br><br>Experience managing multidisciplinary,multigeo delivery teams",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,22-25 Yrs,22.0,25.0,9 Days Ago,2026-09-08T12:04:49.243Z,1788869089243.0,jp,1,,,False,,,,,,,False,,,9:34 PM,https://www.naukri.com/job-listings-de-digital-architecture-digital-engineering-tmt-leader-gds-ernst-young-llp-bengaluru-22-to-25-years-080926929965,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1028.0,False,True,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['5G', 'Engineering Leadership', 'Edge Computing', 'Automation', 'Capital Markets', 'Architecture', 'Client Visits', 'Compliance']"
446,80926929933,Power & Utilities Sector Leader,EY,243080,294153,0,"Advanced Analytics,Capital Markets,Architecture,Compliance,Hydrogen,Market Trends,Deal Closure,Network Operations","undergraduate degree in engineering,business,or a related discipline is typically expected.  <br><br>Demonstrated experience in both industry and consulting environments (preferred),bringing a balanced perspective on sector challenges,operating models,and client decision-making dynamics.  . Strong academic background,with an MBA or equivalent advanced degree preferred",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,9 Days Ago,2026-09-08T12:04:36.368Z,1788869076368.0,jp,1,,,False,,,,,,,False,,,9:34 PM,https://www.naukri.com/job-listings-power-utilities-sector-leader-ernst-young-llp-bengaluru-25-to-30-years-080926929933,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1083.0,False,True,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['Advanced Analytics', 'Capital Markets', 'Architecture', 'Compliance', 'Hydrogen', 'Market Trends', 'Deal Closure', 'Network Operations']"
446,80926929907,Digital Architecture Leader,EY,243080,294153,0,"Ai,Engineering Leadership,Automation,Capital Markets,Architecture,Compliance,Devsecops,Industrial Products","Minimum of 22-25 years of professional experience in technology consulting / digital engineering,including at least 8 years in senior leadership roles,with proven experience in I&E contexts (Industrial Products,Manufacturing,Automotive,Oil & Gas,Renewables).  <br><br>Ensure solutions are scalable,secure,and delivery-ready while meeting timelines and cost targets. Education & Experience .",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,22-25 Yrs,22.0,25.0,9 Days Ago,2026-09-08T12:04:15.081Z,1788869055081.0,jp,1,,,False,,,,,,,False,,,9:34 PM,https://www.naukri.com/job-listings-digital-architecture-leader-ernst-young-llp-bengaluru-22-to-25-years-080926929907,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1028.0,False,True,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['Ai', 'Engineering Leadership', 'Automation', 'Capital Markets', 'Architecture', 'Compliance', 'Devsecops', 'Industrial Products']"
447,80926929899,Telecom Sector - Strategic Transformation Leader,EY,243080,294153,0,"5G,Automation,Capital Markets,Ai Strategy,Data Engineering,Architecture,Ai,Cloud Migration","Telecom sector experience will be used to strengthen gotomarket strategies,but the remit covers multiindustry AI and data opportunities<br><br>Essential Functions of the Job . Lead large,complex AItransformation pursuits,including enterprise GenAI programs,AInative operating model redesign,data platform modernization,cloud migration,and analyticsdriven performance improvement",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-27 Yrs,25.0,27.0,9 Days Ago,2026-09-08T12:04:09.642Z,1788869049642.0,jp,1,,,False,,,,,,,False,,,9:34 PM,https://www.naukri.com/job-listings-telecom-sector-strategic-transformation-leader-ernst-young-llp-bengaluru-25-to-27-years-080926929899,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1083.0,False,True,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['5G', 'Automation', 'Capital Markets', 'Ai Strategy', 'Data Engineering', 'Architecture', 'Ai', 'Cloud Migration']"
447,80926929891,Oil & Gas -Leader,EY,243080,294153,0,"Advanced Analytics,Azure,Capital Markets,Energy Management,Deal Closure,Field Operations,Ai,Business Models","undergraduate degree in engineering,business,geosciences,energy management,technology,or a related discipline typically expected<br><br>Proven experience advising and influencing C-suite stakeholders across global Oil & Gas organizations,including leading large-scale transformation programs,strategic pursuits,and complex business development opportunities.",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-27 Yrs,25.0,27.0,9 Days Ago,2026-09-08T12:04:07.629Z,1788869047629.0,jp,1,,,False,,,,,,,False,,,9:34 PM,https://www.naukri.com/job-listings-oil-gas-leader-ernst-young-llp-bengaluru-25-to-27-years-080926929891,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1083.0,False,True,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['Advanced Analytics', 'Azure', 'Capital Markets', 'Energy Management', 'Deal Closure', 'Field Operations', 'Ai', 'Business Models']"
545,70926502860,Manager Software Development,Appian,6545887,4139414,0,"aws infrastructure,customer success,ai frameworks,ai,computer engineering,customer support,cloud,ai tools","<h3>Job Summary</h3> <p>Here at Appian, our values of <strong>Intensity</strong> and <strong>Excellence</strong> define who we are. We set high standards and live up to them, ensuring that everything we do is done with care and quality. We approach every challenge with ambition and commitment, holding ourselves and each other accountable to achieve the best results. When you join Appian, you ll be part of a passionate team dedicated to accomplishing hard things, together.</p> <p>Our Engineering team is revolutionizing how Appian resolves customer issues by building AI-powered diagnostic tools and internal platforms that dramatically reduce resolution time. We combine deep technical expertise with AI innovation to empower support engineers to identify root causes faster, ensuring our customers experience uninterrupted business-critical operations. This team operates with high autonomy and directly impacts customer satisfaction and retention across Appians enterprise client base.</p> <p>The Opportunity: Appian is at an inflection point where intelligent automation meets customer success, and we need a technical leader who can architect and ship the next generation of diagnostic platforms. This role exists because our growing enterprise customer base demands faster, smarter issue resolution, and AI agents are the key to unlocking that scale. You will shape both the technical direction and the team culture while delivering tools that become essential to how Appian supports thousands of mission-critical deployments worldwide.</p> <h3>Responsibilities</h3> <ul> <li>Lead the design and delivery of a scalable AI-powered triage platform that reduces mean time to resolution by leveraging AI agents, LangChain frameworks, and intelligent diagnostics</li> <li>Lead the engineering team building AI-powered diagnostic tools that cut customer issue resolution time in half while scaling a platform that empowers support engineers across the globe.</li> <li>Architect quarterly releases of diagnostic tools on AWS infrastructure, balancing innovation velocity with production stability and security requirements</li> <li>Build and grow a high-performing engineering team through effective people management, technical mentorship, and career development focused on AI and cloud-native technologies</li> <li>Partner with Customer Success and Product leadership to translate support pain points into engineering roadmaps that drive measurable improvements in customer satisfaction</li> <li>Drive technical excellence through hands-on code reviews in Python and AI frameworks while establishing engineering best practices for the team</li> <li>Execute stakeholder management across engineering, product, and customer-facing teams to align priorities and communicate progress on platform capabilities</li> </ul> <h3>Required Qualifications</h3> <ul> <li>Education: Hold a Bachelor's degree or higher in Computer Science, Computer Engineering, Data Science, Information Systems, or a related STEM field</li> <li>Experience: 8+ years of experience in software engineering with at least 2+ years in engineering management or technical leadership roles</li> <li>AI Fluency: Proven fluency in AI and LLMs, encompassing both the strategic development of AI-powered platform capabilities and the hands-on application of AI tools to accelerate daily workflows</li> <li>Python Expertise: Strong proficiency in Python with demonstrated experience building production-grade applications and diagnostic tools</li> <li>Cloud Infrastructure: Hands-on experience designing and deploying scalable systems on AWS with knowledge of cloud-native architectures</li> <li>AI Agent Development: Experience building AI agents and working with frameworks such as LangChain or similar orchestration tools</li> <li>People Leadership: Proven track record managing engineering teams, including hiring, performance management, and technical mentorship</li> <li>Technical Collaboration: Active participation in code reviews and ability to balance hands-on technical contributions with leadership responsibilities</li> <li>Stakeholder Management: Strong communication skills with experience managing cross-functional stakeholders and translating business needs into technical solutions</li> </ul> <h3>Preferred Qualifications</h3> <ul> <li>Customer Support Domain: Experience building tools or platforms for customer support, site reliability, or operations teams</li> <li>Diagnostic Systems: Background in observability, monitoring, troubleshooting tools, or root cause analysis platforms</li> <li>Enterprise SaaS: Experience working in enterprise software companies with complex multi-tenant architectures</li> <li>Ecosystem Experience: We value experience with enterprise platforms such as Salesforce or ServiceNow, as these skills translate well into our Enterprise-Grade Orchestration environment</li> </ul>   Disclaimer: This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",Chennai,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,10 Days Ago,2026-09-07T09:02:50.000Z,1788771770000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=070926502860&logstr=srprestapi,https://job-boards.greenhouse.io/appian/jobs/8176599,6:32 PM,https://www.naukri.com/job-listings-manager-software-development-appian-corporation-chennai-25-to-30-years-070926502860,appian-jobs-careers-4139414,https://www.ambitionbox.com/reviews/appian-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,11.0,4.0,1028.0,False,False,,,,,28418.0,False,,,https://img.naukimg.com/logo_images/groups/v1/6545887.gif,"['aws infrastructure', 'customer success', 'ai frameworks', 'ai', 'computer engineering', 'customer support', 'cloud', 'ai tools']"
549,70926502278,Sr Software Engineer - DevOps,Zeiss Pharmaceuticals,11696803,3788710,0,"github,confluence,administration,ai,enterprise architecture,atlassian,enterprise security,cloud platform","ZEISS in India . ZEISS in India is headquartered in Bengaluru and present in the fields of Industrial Quality Solutions,Research Microscopy Solutions,Medical Technology,Vision Care and Sports Cine Optics.  . ZEISS India has 3 production facilities,RD center,Global IT services and about 40 Sales Service offices in almost all Tier I and Tier II cities in India",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,10 Days Ago,2026-09-07T09:01:51.000Z,1788771711000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=070926502278&logstr=srprestapi,https://zeissgroup.wd3.myworkdayjobs.com/en-US/External/job/Bangalore/Senior-Software-Engineer---DevOps_JR_1052896-1?locationCountry=c4f78be1a8f14da0ab49ce1162348a5e,6:31 PM,https://www.naukri.com/job-listings-sr-software-engineer-devops-zeiss-pharmaceutical-s-bengaluru-25-to-30-years-070926502278,zeiss-pharmaceuticals-jobs-careers-3788710,https://www.ambitionbox.com/reviews/zeiss-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,191.0,3.4,1026.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/11696803.gif,"['github', 'confluence', 'administration', 'ai', 'enterprise architecture', 'atlassian', 'enterprise security', 'cloud platform']"
554,70926500568,Data Engineer II,Envestnet,4656173,3925304,0,"data analytics,business requirements,airflow,ai,automated testing,classification,business intelligence,analytics","Backed by over 25 years of experience and approximately $0 trillion in platform assets,Envestnet is trusted by over one third of financial advisors across leading banks,wealth managers,brokerages,and RIAs<br><br>Practical experience with Snowflake,dbt,Airflow,and AWS data services in a cloud-based data platform environment.  . .",Thiruvananthapuram,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,10 Days Ago,2026-09-07T08:57:47.000Z,1788771467000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=070926500568&logstr=srprestapi,https://careers.envestnet.com/jobs/18203495-data-engineer-ii,6:27 PM,https://www.naukri.com/job-listings-data-engineer-ii-envestnet-asset-management-india-p-ltd-thiruvananthapuram-25-to-30-years-070926500568,envestnet-jobs-careers-4138,https://www.ambitionbox.com/reviews/envestnet-asset-management-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,257.0,3.8,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/4656173.gif,"['data analytics', 'business requirements', 'airflow', 'ai', 'automated testing', 'classification', 'business intelligence', 'analytics']"
607,30926927119,"Senior Director, Head Launch Excellence",Amgen Inc,11114410,124351684,0,"Abm,Automation,Biotech,Analytical Skills,Knowledge Management,Ai,General Medicine,Oncology","Serial launch leadership: Proven pattern recognition from multiple biopharmaceutical launches,with the ability to pressure-test plans,anticipate risks and know what good readiness looks like across launch types and markets<br><br> Bachelors degree required<br><br> advanced degree preferred",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,22-26 Yrs,22.0,26.0,14 Days Ago,2026-09-03T11:40:00.472Z,1788435600472.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=030926927119&logstr=srprestapi,https://ad.doubleclick.net/ddm/clk/594469082;402434614;k;gdpr=${GDPR};gdpr_consent=${GDPR_CONSENT_755}?https://careers.amgen.com/job/-/-/87/100035051536?source=rd_naukri&utm_source=naukri.com&utm_medium=job_posting&utm_campaign=Healthcare_General&utm_content=job_board&utm_term=402434614&ss=paid,9:10 PM,https://www.naukri.com/job-listings-senior-director-head-launch-excellence-amgen-inc-hyderabad-22-to-26-years-030926927119,amgen-jobs-careers-2355778,https://www.ambitionbox.com/reviews/amgen-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,222.0,2.9,1156.0,False,False,,,,,4053.0,False,,,https://img.naukimg.com/logo_images/groups/v1/11114410.gif,"['Abm', 'Automation', 'Biotech', 'Analytical Skills', 'Knowledge Management', 'Ai', 'General Medicine', 'Oncology']"
747,270726502611,Oil & Gas -Leader,EY,243080,1127058,0,"business models,advanced analytics,capability building,ai,downstream,databricks,geosciences,biofuels","Experience building and leveraging ecosystem-led solutions with technology partners such as AspenTech,AVEVA,SLB,Halliburton Landmark,Baker Hughes,Emerson,Honeywell,SAP,Microsoft Azure,AWS,and Databricks,translating technology capabilities into differentiated transformation propositions and measurable business outcomes for clients",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-27 Yrs,25.0,27.0,30+ Days Ago,2026-07-27T08:30:29.000Z,1785141029000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=270726502611&logstr=srprestapi,https://careers.ey.com/ey/job/Bengaluru-Oil-&-Gas-Leader-KA-560016/1418723933/,6 PM,https://www.naukri.com/job-listings-oil-gas-leader-ernst-young-bengaluru-25-to-27-years-270726502611,ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,15871.0,3.4,1083.0,False,False,,,,,6182.0,False,,,https://img.naukimg.com/logo_images/groups/v1/243080.gif,"['business models', 'advanced analytics', 'capability building', 'ai', 'downstream', 'databricks', 'geosciences', 'biofuels']"
862,240826913496,Deployment Practitioner,Accenture,10476,27117,0,"ai,embeddings,ai solutions,crewai,budgeting,ai strategy,application development,cloud","Proven ability to lead large multidisciplinary teams,mentor Managers / Technical Leads / Architects,establish reusable AI capabilities and drive measurable outcomes such as productivity,cost savings,cycle-time reduction,quality improvement and revenue impact.  . Qualification15 years full time education",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,24 Days Ago,2026-08-24T09:34:09.915Z,1787564049915.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826913496&logstr=srprestapi,https://www.accenture.com/in-en/careers/jobdetails?id=ATCI-5730158-S2065492_en&title=Deployment+Practitioner&SRC=RECNau,7:04 PM,https://www.naukri.com/job-listings-deployment-practitioner-accenture-solutions-pvt-ltd-bengaluru-25-to-30-years-240826913496,accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78573.0,3.7,1044.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/10476.gif,"['ai', 'embeddings', 'ai solutions', 'crewai', 'budgeting', 'ai strategy', 'application development', 'cloud']"
862,240826913487,Deployment Practitioner,Accenture,10476,27117,0,"ai,embeddings,ai solutions,crewai,budgeting,ai strategy,application development,cloud","Proven ability to lead large multidisciplinary teams,mentor Managers / Technical Leads / Architects,establish reusable AI capabilities and drive measurable outcomes such as productivity,cost savings,cycle-time reduction,quality improvement and revenue impact.  . Qualification15 years full time education",Gurugram,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,24 Days Ago,2026-08-24T09:34:03.979Z,1787564043979.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826913487&logstr=srprestapi,https://www.accenture.com/in-en/careers/jobdetails?id=ATCI-5730159-S2065296_en&title=Deployment+Practitioner&SRC=RECNau,7:04 PM,https://www.naukri.com/job-listings-deployment-practitioner-accenture-solutions-pvt-ltd-gurugram-25-to-30-years-240826913487,accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,78573.0,3.7,1044.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/10476.gif,"['ai', 'embeddings', 'ai solutions', 'crewai', 'budgeting', 'ai strategy', 'application development', 'cloud']"
869,240826503379,"ASIC Methodology, Flow and Integration Engineer",Nvidia,80560,763452,0,"cursor,asic,gaming,physical design,python,debug,soc,ai","BS or B Tech or MS or M. tech in EE,ECE,CS,or equivalent degree with 2+ years or more experience in design integration and methodologies for ASIC design",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,24 Days Ago,2026-08-24T10:28:43.000Z,1787567323000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826503379&logstr=srprestapi,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/{{VARJOBLINK})?source=Eightfold&locationHierarchy1=2fcb99c455831013ea52b82135ba3266,7:58 PM,https://www.naukri.com/job-listings-asic-methodology-flow-and-integration-engineer-nvidia-bengaluru-25-to-30-years-240826503379,nvidia-jobs-careers-43040,https://www.ambitionbox.com/reviews/nvidia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,774.0,3.4,1027.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/80560.gif,"['cursor', 'asic', 'gaming', 'physical design', 'python', 'debug', 'soc', 'ai']"
872,240826502639,Lead Developer - Salesforce,Zeiss Pharmaceuticals,11696803,3788710,0,"agentforce,css,customization,branding,import wizard,ai,copado,experience cloud","ZEISS in India . ZEISS in India is headquartered in Bengaluru and present in the fields of Industrial Quality Solutions,Research Microscopy Solutions,Medical Technology,Vision Care and Sports & Cine Optics.  . ZEISS India has 3 production facilities,R&D center,Global IT services and about 40 Sales & Service offices in almost all Tier I and Tier II cities in India<br><br>Experience",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,25-30 Yrs,25.0,30.0,24 Days Ago,2026-08-24T10:14:11.000Z,1787566451000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240826502639&logstr=srprestapi,https://zeissgroup.wd3.myworkdayjobs.com/en-US/External/job/Bangalore/Lead-Developer---Salesforce_JR_1052260-1,7:44 PM,https://www.naukri.com/job-listings-lead-developer-salesforce-zeiss-pharmaceutical-s-bengaluru-25-to-30-years-240826502639,zeiss-pharmaceuticals-jobs-careers-3788710,https://www.ambitionbox.com/reviews/zeiss-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,191.0,3.4,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/11696803.gif,"['agentforce', 'css', 'customization', 'branding', 'import wizard', 'ai', 'copado', 'experience cloud']"
908,210826932587,Sr Mgr Information Security,Amgen Inc,11114410,124351684,0,"Ai,Cism,Biotechnology,Automation,Cloud Security,Amazon Web Services,Compliance,Artificial Intelligence","This is not expected to be a routine second or third shift role unless business needs change.  <br><br>This on site leader manages investigators,coordinates with the India office,and works closely with the Security Operations Center (SOC),Tier 2 Security Operations,Incident Response (IR),Legal,Compliance,Privacy,Human Resources (HR),and electronic discovery (eDiscovery) stakeholders",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,22-23 Yrs,22.0,23.0,27 Days Ago,2026-08-21T12:41:10.892Z,1787316070892.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=210826932587&logstr=srprestapi,https://ad.doubleclick.net/ddm/clk/594469082;402434614;k;gdpr=${GDPR};gdpr_consent=${GDPR_CONSENT_755}?https://careers.amgen.com/job/-/-/87/97837782880?source=rd_naukri&utm_source=naukri.com&utm_medium=job_posting&utm_campaign=Healthcare_General&utm_content=job_board&utm_term=402434614&ss=paid,10:11 PM,https://www.naukri.com/job-listings-sr-mgr-information-security-amgen-inc-hyderabad-22-to-23-years-210826932587,amgen-jobs-careers-2355778,https://www.ambitionbox.com/reviews/amgen-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,222.0,2.9,1043.0,False,False,,,,,4053.0,False,,,https://img.naukimg.com/logo_images/groups/v1/11114410.gif,"['Ai', 'Cism', 'Biotechnology', 'Automation', 'Cloud Security', 'Amazon Web Services', 'Compliance', 'Artificial Intelligence']"
